Date,Forecast
2017-01-09,44.70925148048045
2017-01-16,56.590284781839706
2017-01-23,46.45214035874459
2017-01-30,85.71346826042718
2017-02-06,65.6168040913859
2017-02-13,68.17791328630038
2017-02-20,66.77319645024272
2017-02-27,87.59535120961263
2017-03-06,82.65336899888025
2017-03-13,62.73494930321888
2017-03-20,68.45953123346226
2017-03-27,86.71360924613504
2017-04-03,78.17501840398882
2017-04-10,80.91608178068012
2017-04-17,96.12696151179809
2017-04-24,82.28040734284129
2017-05-01,92.88446548776969
2017-05-08,92.35002973912353
2017-05-15,104.59355218026403
2017-05-22,83.17670747902315
2017-05-29,80.8650922567807
2017-06-05,69.58785382892745
2017-06-12,87.9570176629844
2017-06-19,52.393164304665895
2017-06-26,54.46788707556525
2017-07-03,34.86596499337673
2017-07-10,29.890951008552324
2017-07-17,39.651359301090295
2017-07-24,36.8965402394259
2017-07-31,36.416661665330146
2017-08-07,34.93595763715134
2017-08-14,35.30147889081487
2017-08-21,33.88581230800075
2017-08-28,49.35285485685068
2017-09-04,54.43955798267255
2017-09-11,59.09317743194205
2017-09-18,91.57649524617334
2017-09-25,91.02691384169607
2017-10-02,80.05365431687434
2017-10-09,64.8841035277219
2017-10-16,67.96936109667521
2017-10-23,72.85519588734917
2017-10-30,85.03120664785479
2017-11-06,81.24995482235815
2017-11-13,81.17251712587687
2017-11-20,76.48723995438112
2017-11-27,42.084655378643376
2017-12-04,68.16784158449838
2017-12-11,85.56654033364407
2017-12-18,73.09831866688225
2017-12-25,40.16689728839592
2018-01-01,33.35423787597331
2018-01-08,37.266819218778146
2018-01-15,49.260515772307606
2018-01-22,37.78670036885467
2018-01-29,78.78213864236005
2018-02-05,57.60779778929858
2018-02-12,61.01658933959651
2018-02-19,57.29253832767186
2018-02-26,79.59411579230525
2018-03-05,74.3545481132064
2018-03-12,52.962973206087334
2018-03-19,59.80819693858547
2018-03-26,77.75017298351551
2018-04-02,70.20481627189301
2018-04-09,72.74478766752219
2018-04-16,86.83974973439453
2018-04-23,73.20202756053183
2018-04-30,83.24822827863633
2018-05-07,83.19317913529353
2018-05-14,96.5926459327575
2018-05-21,74.69284041720863
2018-05-28,72.91762810114193
2018-06-04,60.85373442764288
2018-06-11,79.85608333249463
2018-06-18,43.15978609315998
2018-06-25,45.962658170118814
2018-07-02,26.5516212103149
2018-07-09,20.841142971776033
2018-07-16,31.49948590155652
2018-07-23,28.066411519737475
2018-07-30,27.695101455307267
2018-08-06,26.17630025434495
2018-08-13,26.368279488015837
2018-08-20,25.203196863170763
2018-08-27,40.269160112545485
2018-09-03,45.8630442677052
2018-09-10,51.202343356454435
2018-09-17,82.47639354511183
2018-09-24,81.23349994557269
2018-10-01,71.50545169891426
2018-10-08,54.587624800647376
2018-10-15,59.06052689151761
2018-10-22,63.58792159732203
2018-10-29,75.67765653908575
2018-11-05,72.39389850615292
2018-11-12,72.3955050008722
2018-11-19,66.88014445884052
2018-11-26,32.43373162354235
2018-12-03,59.391172471797695
2018-12-10,77.64097887871579
2018-12-17,64.18002373200495
2018-12-24,31.096844971531425
2018-12-31,24.783983510246493
2019-01-07,28.461558579423663
2019-01-14,40.446989805245636
2019-01-21,29.071163392429696
2019-01-28,69.93938191834235
2019-02-04,48.84410278935298
2019-02-11,52.19070571714855
2019-02-18,48.63680829707794
2019-02-25,70.8298506960057
2019-03-04,65.61211481538291
2019-03-11,44.328615171068236
2019-03-18,51.09162512436218
2019-03-25,69.05649794345642
2019-04-01,61.43827447696127
2019-04-08,63.99299860776196
2019-04-15,78.16982787633404
2019-04-22,64.51678513572031
2019-04-29,74.60391201526555
2019-05-06,74.51369357479092
2019-05-13,87.82835668753434
2019-05-20,65.96398268424201
2019-05-27,64.14941817731103
2019-06-03,52.143235987129145
2019-06-10,71.09913245954357
2019-06-17,34.48591483673548
2019-06-24,37.235367608653576
2019-07-01,17.810326720677864
2019-07-08,12.153804434563568
2019-07-15,22.74627207764896
2019-07-22,19.362956622387053
2019-07-29,18.983681633335788
2019-08-05,17.46767535983845
2019-08-12,17.67238617757627
2019-08-19,16.488919931710523
2019-08-26,31.58430760992956
2019-09-02,37.140983382287
2019-09-09,42.42997887324829
2019-09-16,73.79274470803601
2019-09-23,72.60071465437719
2019-09-30,62.781313823084226
2019-10-07,45.99174591509727
2019-10-14,50.36284607415555
2019-10-21,54.916537062979316
2019-10-28,67.01260146800097
2019-11-04,63.69234573818144
2019-11-11,63.68815330440308
2019-11-18,58.233690268433534
2019-11-25,23.790492811008267
2019-12-02,50.683795610875706
2019-12-09,68.87116210442068
2019-12-16,55.4830369832942
2019-12-23,22.410991617871787
2019-12-30,16.061463419437786
